"","clim","curve_1","curve_2","curve_3","curve_4","curve_5","curve_6","curve_7","curve_8","curve_9","curve_10","curve_11","curve_12","curve_13","curve_14","curve_15","curve_16","curve_17","curve_18","curve_19","curve_20","curve_21","curve_22","curve_23","curve_24","curve_25","curve_26","curve_27","curve_28","curve_29","curve_30","curve_31","curve_32","curve_33","curve_34","curve_35","curve_36","curve_37","curve_38","curve_39","curve_40","curve_41","curve_42","curve_43","curve_44","curve_45","curve_46"
"16.1",16.1,0.8309,5.38e-05,0.000184,0.000552,0.00149,0.00366,0.00878,0.02,0.0413,0.0778,0.0778,0.1387,0.2208,0.341,0.4649,0.6123,0.7212,0.8176,0.836,0.7958,0.7002,0.5673,0.4259,0.2988,0.1923,0.1157,0.0645,0.0331,0.0157,0.00693,0.00276,0.00106,0.000363,0.00012,3.51e-05,9.97e-06,2.53e-06,6.06e-07,1.33e-07,2.78e-08,4.94e-09,9.07e-10,1.52e-10,2.28e-11,3.02e-12,3.32e-13
"16.2",16.2,0.8524,3.5e-05,0.000123,0.00038,0.00106,0.00267,0.00658,0.0155,0.0328,0.0636,0.0636,0.1165,0.1908,0.3033,0.4254,0.5763,0.6984,0.8146,0.8569,0.8392,0.7596,0.6332,0.4891,0.3529,0.2338,0.1446,0.0829,0.0438,0.0214,0.00971,0.00398,0.00157,0.000553,0.000189,5.67e-05,1.66e-05,4.32e-06,1.07e-06,2.4e-07,5.17e-08,9.46e-09,1.79e-09,3.08e-10,4.76e-11,6.47e-12,7.32e-13
"16.3",16.3,0.8728,2.25e-05,8.14e-05,0.000259,0.000739,0.00192,0.00488,0.0118,0.0257,0.0513,0.0513,0.0967,0.1629,0.2664,0.3844,0.5358,0.6681,0.8016,0.8675,0.8741,0.814,0.698,0.5547,0.4118,0.2806,0.1786,0.1054,0.0572,0.0287,0.0134,0.00566,0.0023,0.000834,0.000292,9.05e-05,2.72e-05,7.28e-06,1.85e-06,4.29e-07,9.49e-08,1.79e-08,3.48e-09,6.15e-10,9.8e-11,1.37e-11,1.6e-12
"16.4",16.4,0.8919,1.43e-05,5.32e-05,0.000174,0.000511,0.00137,0.00357,0.00888,0.0199,0.0409,0.0409,0.0793,0.1374,0.2311,0.3431,0.4921,0.6312,0.7791,0.8675,0.8993,0.8616,0.7601,0.6214,0.4747,0.3327,0.2179,0.1322,0.0739,0.0382,0.0184,0.00796,0.00332,0.00124,0.000448,0.000142,4.4e-05,1.21e-05,3.17e-06,7.56e-07,1.72e-07,3.34e-08,6.68e-09,1.22e-09,1.99e-10,2.87e-11,3.44e-12
"16.5",16.5,0.9098,8.96e-06,3.43e-05,0.000115,0.000349,0.00096,0.00258,0.0066,0.0152,0.0322,0.0322,0.0642,0.1145,0.1981,0.3025,0.4464,0.589,0.748,0.8569,0.9138,0.9007,0.8175,0.6877,0.5404,0.3897,0.2626,0.1639,0.0943,0.0501,0.0248,0.0111,0.00475,0.00182,0.000677,0.000222,7.05e-05,2e-05,5.37e-06,1.32e-06,3.09e-07,6.16e-08,1.27e-08,2.38e-09,4e-10,5.93e-11,7.3e-12
"16.6",16.6,0.9263,5.55e-06,2.19e-05,7.56e-05,0.000235,0.000666,0.00184,0.00485,0.0115,0.025,0.025,0.0513,0.0942,0.1677,0.2635,0.3999,0.5429,0.7094,0.836,0.9172,0.9301,0.8685,0.7516,0.6076,0.4508,0.3125,0.2007,0.1187,0.0649,0.033,0.0152,0.0067,0.00265,0.00101,0.000341,0.000111,3.25e-05,8.99e-06,2.27e-06,5.47e-07,1.12e-07,2.38e-08,4.58e-09,7.94e-10,1.21e-10,1.53e-11
"16.7",16.7,0.9413,3.39e-06,1.38e-05,4.9e-05,0.000157,0.000457,0.0013,0.00352,0.0086,0.0192,0.0192,0.0406,0.0765,0.1402,0.2266,0.3539,0.4943,0.6644,0.8056,0.9093,0.9487,0.9114,0.8114,0.6748,0.5151,0.3673,0.2428,0.1477,0.0831,0.0435,0.0206,0.00934,0.0038,0.00149,0.000517,0.000174,5.22e-05,1.49e-05,3.86e-06,9.58e-07,2.02e-07,4.4e-08,8.73e-09,1.56e-09,2.44e-10,3.18e-11
"16.8",16.8,0.9547,2.05e-06,8.55e-06,3.13e-05,0.000103,0.000309,0.000904,0.00252,0.00634,0.0146,0.0146,0.0316,0.0614,0.1158,0.1925,0.3093,0.4445,0.6147,0.7668,0.8904,0.9557,0.9446,0.8652,0.7403,0.5814,0.4265,0.29,0.1816,0.1051,0.0566,0.0275,0.0129,0.00538,0.00217,0.000775,0.000268,8.29e-05,2.43e-05,6.48e-06,1.65e-06,3.59e-07,8.05e-08,1.64e-08,3.01e-09,4.86e-10,6.52e-11
"16.9",16.9,0.9665,1.22e-06,5.25e-06,1.98e-05,6.7e-05,0.000207,0.000622,0.00178,0.00461,0.0109,0.0109,0.0244,0.0487,0.0944,0.1616,0.2671,0.3948,0.5617,0.7209,0.8612,0.951,0.967,0.9112,0.8022,0.6481,0.4892,0.3422,0.2204,0.1312,0.0727,0.0364,0.0175,0.00753,0.00313,0.00115,0.000409,0.00013,3.91e-05,1.08e-05,2.82e-06,6.31e-07,1.45e-07,3.05e-08,5.76e-09,9.55e-10,1.32e-10
"17",17,0.9766,7.22e-07,3.18e-06,1.23e-05,4.3e-05,0.000137,0.000423,0.00125,0.00332,0.00807,0.00807,0.0186,0.0382,0.0761,0.1339,0.2278,0.3464,0.507,0.669,0.823,0.9347,0.9778,0.9479,0.8585,0.7136,0.5541,0.3988,0.2643,0.1618,0.0923,0.0475,0.0235,0.0104,0.00445,0.00168,0.000615,0.000201,6.23e-05,1.76e-05,4.76e-06,1.09e-06,2.59e-07,5.6e-08,1.09e-08,1.86e-09,2.64e-10
"17.1",17.1,0.985,4.2e-07,1.91e-06,7.61e-06,2.73e-05,8.91e-05,0.000284,0.000861,0.00236,0.0059,0.0059,0.014,0.0295,0.0606,0.1097,0.1918,0.3002,0.452,0.614,0.776,0.9074,0.9766,0.974,0.9076,0.7761,0.62,0.459,0.3129,0.1972,0.1157,0.0612,0.0312,0.0142,0.00625,0.00243,0.000914,0.000308,9.8e-05,2.85e-05,7.93e-06,1.87e-06,4.57e-07,1.02e-07,2.03e-08,3.56e-09,5.21e-10
"17.2",17.2,0.9915,2.42e-07,1.13e-06,4.63e-06,1.71e-05,5.74e-05,0.000188,0.000587,0.00165,0.00426,0.00426,0.0104,0.0225,0.0476,0.0887,0.1596,0.2569,0.3981,0.556,0.724,0.8701,0.9634,0.9886,0.9476,0.8337,0.6852,0.5219,0.3661,0.2373,0.1432,0.078,0.0408,0.0191,0.00866,0.00346,0.00134,0.000465,0.000152,4.56e-05,1.3e-05,3.17e-06,7.96e-07,1.82e-07,3.74e-08,6.75e-09,1.02e-09
"17.3",17.3,0.9962,1.37e-07,6.6e-07,2.78e-06,1.06e-05,3.65e-05,0.000123,0.000395,0.00115,0.00303,0.00303,0.0076,0.017,0.037,0.0708,0.1312,0.2172,0.346,0.498,0.666,0.8241,0.9388,0.991,0.9773,0.8846,0.748,0.5861,0.423,0.2821,0.1751,0.0981,0.0529,0.0255,0.0119,0.00488,0.00195,0.000693,0.000234,7.2e-05,2.12e-05,5.3e-06,1.37e-06,3.22e-07,6.81e-08,1.26e-08,1.96e-09
"17.4",17.4,0.9991,7.71e-08,3.81e-07,1.65e-06,6.46e-06,2.3e-05,7.96e-05,0.000263,0.000785,0.00214,0.00214,0.00551,0.0127,0.0283,0.0559,0.1065,0.1814,0.297,0.44,0.606,0.771,0.9035,0.9813,0.9956,0.9271,0.8065,0.6502,0.4827,0.3312,0.2116,0.1219,0.0676,0.0335,0.0161,0.00679,0.00279,0.00102,0.000354,0.000112,3.4e-05,8.75e-06,2.32e-06,5.62e-07,1.22e-07,2.34e-08,3.72e-09
"17.5",17.5,1,4.27e-08,2.17e-07,9.7e-07,3.9e-06,1.43e-05,5.09e-05,0.000173,0.000531,0.00149,0.00149,0.00394,0.00934,0.0215,0.0435,0.0854,0.15,0.252,0.384,0.544,0.7124,0.8589,0.9597,1.0018,0.9597,0.8589,0.7124,0.5441,0.3841,0.2524,0.1496,0.0854,0.0435,0.0215,0.00934,0.00394,0.00149,0.000531,0.000173,5.39e-05,1.43e-05,3.9e-06,9.7e-07,2.17e-07,4.27e-08,6.99e-09
"17.6",17.6,0.9991,2.34e-08,1.22e-07,5.62e-07,2.32e-06,8.75e-06,3.21e-05,0.000112,0.000354,0.00102,0.00102,0.00279,0.00679,0.0161,0.0335,0.0676,0.122,0.212,0.331,0.483,0.6502,0.8065,0.9271,0.9956,0.9813,0.9035,0.771,0.6058,0.4399,0.2974,0.1814,0.1065,0.0559,0.0283,0.0127,0.00551,0.00214,0.000785,0.000263,8.43e-05,2.3e-05,6.46e-06,1.65e-06,3.81e-07,7.71e-08,1.3e-08
"17.7",17.7,0.9962,1.26e-08,6.81e-08,3.22e-07,1.37e-06,5.3e-06,2e-05,7.2e-05,0.000234,0.000693,0.000693,0.00195,0.00488,0.0119,0.0255,0.0529,0.0981,0.175,0.282,0.423,0.5861,0.748,0.8846,0.9773,0.991,0.9388,0.8241,0.6662,0.4978,0.3462,0.2172,0.1312,0.0708,0.037,0.017,0.0076,0.00303,0.00115,0.000395,0.00013,3.65e-05,1.06e-05,2.78e-06,6.6e-07,1.37e-07,2.38e-08
"17.8",17.8,0.9915,6.75e-09,3.74e-08,1.82e-07,7.96e-07,3.17e-06,1.23e-05,4.56e-05,0.000152,0.000465,0.000465,0.00134,0.00346,0.00866,0.0191,0.0408,0.078,0.143,0.237,0.366,0.5219,0.6852,0.8337,0.9476,0.9886,0.9634,0.8701,0.7237,0.5563,0.3981,0.2569,0.1596,0.0887,0.0476,0.0225,0.0104,0.00426,0.00165,0.000587,0.000199,5.74e-05,1.71e-05,4.63e-06,1.13e-06,2.42e-07,4.31e-08
"17.9",17.9,0.985,3.56e-09,2.03e-08,1.02e-07,4.57e-07,1.87e-06,7.49e-06,2.85e-05,9.8e-05,0.000308,0.000308,0.000914,0.00243,0.00625,0.0142,0.0312,0.0612,0.116,0.197,0.313,0.459,0.62,0.7761,0.9076,0.974,0.9766,0.9074,0.7764,0.614,0.452,0.3002,0.1918,0.1097,0.0606,0.0295,0.014,0.0059,0.00236,0.000861,3e-04,8.91e-05,2.73e-05,7.61e-06,1.91e-06,4.2e-07,7.71e-08
"18",18,0.9766,1.86e-09,1.09e-08,5.6e-08,2.59e-07,1.09e-06,4.5e-06,1.76e-05,6.23e-05,0.000201,0.000201,0.000615,0.00168,0.00445,0.0104,0.0235,0.0475,0.0923,0.162,0.264,0.3988,0.5541,0.7136,0.8585,0.9479,0.9778,0.9347,0.8228,0.6694,0.507,0.3464,0.2278,0.1339,0.0761,0.0382,0.0186,0.00807,0.00332,0.00125,0.000447,0.000137,4.3e-05,1.23e-05,3.18e-06,7.22e-07,1.36e-07
"18.1",18.1,0.9665,9.55e-10,5.76e-09,3.05e-08,1.45e-07,6.31e-07,2.67e-06,1.08e-05,3.91e-05,0.00013,0.00013,0.000409,0.00115,0.00313,0.00753,0.0175,0.0364,0.0727,0.131,0.22,0.3422,0.4892,0.6481,0.8022,0.9112,0.967,0.951,0.8612,0.7209,0.5617,0.3948,0.2671,0.1616,0.0944,0.0487,0.0244,0.0109,0.00461,0.00178,0.000659,0.000207,6.7e-05,1.98e-05,5.25e-06,1.22e-06,2.38e-07
"18.2",18.2,0.9547,4.86e-10,3.01e-09,1.64e-08,8.05e-08,3.59e-07,1.56e-06,6.48e-06,2.43e-05,8.29e-05,8.29e-05,0.000268,0.000775,0.00217,0.00538,0.0129,0.0275,0.0566,0.105,0.182,0.29,0.4265,0.5814,0.7403,0.8652,0.9446,0.9557,0.8904,0.7668,0.6147,0.4445,0.3093,0.1925,0.1158,0.0614,0.0316,0.0146,0.00634,0.00252,0.000957,0.000309,0.000103,3.13e-05,8.55e-06,2.05e-06,4.1e-07
"18.3",18.3,0.9413,2.44e-10,1.56e-09,8.73e-09,4.4e-08,2.02e-07,9.04e-07,3.86e-06,1.49e-05,5.22e-05,5.22e-05,0.000174,0.000517,0.00149,0.0038,0.00934,0.0206,0.0435,0.0831,0.148,0.2428,0.3673,0.5151,0.6748,0.8114,0.9114,0.9487,0.9093,0.8056,0.6644,0.4943,0.3539,0.2266,0.1402,0.0765,0.0406,0.0192,0.0086,0.00352,0.00137,0.000457,0.000157,4.9e-05,1.38e-05,3.39e-06,6.97e-07
"18.4",18.4,0.9263,1.21e-10,7.94e-10,4.58e-09,2.38e-08,1.12e-07,5.17e-07,2.27e-06,8.99e-06,3.25e-05,3.25e-05,0.000111,0.000341,0.00101,0.00265,0.0067,0.0152,0.033,0.0649,0.119,0.2007,0.3125,0.4508,0.6076,0.7516,0.8685,0.9301,0.9172,0.836,0.7094,0.5429,0.3999,0.2635,0.1677,0.0942,0.0513,0.025,0.0115,0.00485,0.00195,0.000666,0.000235,7.56e-05,2.19e-05,5.55e-06,1.17e-06
"18.5",18.5,0.9098,5.93e-11,4e-10,2.38e-09,1.27e-08,6.16e-08,2.92e-07,1.32e-06,5.37e-06,2e-05,2e-05,7.05e-05,0.000222,0.000677,0.00182,0.00475,0.0111,0.0248,0.0501,0.0943,0.1639,0.2626,0.3897,0.5404,0.6877,0.8175,0.9007,0.9138,0.8569,0.748,0.589,0.4464,0.3025,0.1981,0.1145,0.0642,0.0322,0.0152,0.0066,0.00273,0.00096,0.000349,0.000115,3.43e-05,8.96e-06,1.95e-06
"18.6",18.6,0.8919,2.87e-11,1.99e-10,1.22e-09,6.68e-09,3.34e-08,1.63e-07,7.56e-07,3.17e-06,1.21e-05,1.21e-05,4.4e-05,0.000142,0.000448,0.00124,0.00332,0.00796,0.0184,0.0382,0.0739,0.1322,0.2179,0.3327,0.4747,0.6214,0.7601,0.8616,0.8993,0.8675,0.7791,0.6312,0.4921,0.3431,0.2311,0.1374,0.0793,0.0409,0.0199,0.00888,0.00378,0.00137,0.000511,0.000174,5.32e-05,1.43e-05,3.2e-06
"18.7",18.7,0.8728,1.37e-11,9.8e-11,6.15e-10,3.48e-09,1.79e-08,8.97e-08,4.29e-07,1.85e-06,7.28e-06,7.28e-06,2.72e-05,9.05e-05,0.000292,0.000834,0.0023,0.00566,0.0134,0.0287,0.0572,0.1054,0.1786,0.2806,0.4118,0.5547,0.698,0.814,0.8741,0.8675,0.8016,0.6681,0.5358,0.3844,0.2664,0.1629,0.0967,0.0513,0.0257,0.0118,0.00516,0.00192,0.000739,0.000259,8.14e-05,2.25e-05,5.18e-06
"18.8",18.8,0.8524,6.47e-12,4.76e-11,3.08e-10,1.79e-09,9.46e-09,4.88e-08,2.4e-07,1.07e-06,4.32e-06,4.32e-06,1.66e-05,5.67e-05,0.000189,0.000553,0.00157,0.00398,0.00971,0.0214,0.0438,0.0829,0.1446,0.2338,0.3529,0.4891,0.6332,0.7596,0.8392,0.8569,0.8146,0.6984,0.5763,0.4254,0.3033,0.1908,0.1165,0.0636,0.0328,0.0155,0.00697,0.00267,0.00106,0.00038,0.000123,3.5e-05,8.29e-06
"18.9",18.9,0.8309,3.02e-12,2.28e-11,1.52e-10,9.07e-10,4.94e-09,2.62e-08,1.33e-07,6.06e-07,2.53e-06,2.53e-06,9.97e-06,3.51e-05,0.00012,0.000363,0.00106,0.00276,0.00693,0.0157,0.0331,0.0645,0.1157,0.1923,0.2988,0.4259,0.5673,0.7002,0.7958,0.836,0.8176,0.7212,0.6123,0.4649,0.341,0.2208,0.1387,0.0778,0.0413,0.02,0.00929,0.00366,0.00149,0.000552,0.000184,5.38e-05,1.31e-05
"19",19,0.8084,1.39e-12,1.08e-11,7.4e-11,4.55e-10,2.55e-09,1.39e-08,7.24e-08,3.4e-07,1.46e-06,1.46e-06,5.93e-06,2.15e-05,7.56e-05,0.000235,0.000705,0.00189,0.00489,0.0114,0.0247,0.0495,0.0914,0.1563,0.2498,0.3664,0.502,0.6375,0.7454,0.8056,0.8105,0.7356,0.6425,0.5019,0.3787,0.2522,0.1631,0.0941,0.0514,0.0257,0.0122,0.00496,0.00208,0.000791,0.000271,8.16e-05,2.05e-05
"19.1",19.1,0.7851,6.32e-13,5.06e-12,3.56e-11,2.25e-10,1.3e-09,7.3e-09,3.91e-08,1.89e-07,8.33e-07,8.33e-07,3.48e-06,1.3e-05,4.7e-05,0.00015,0.000464,0.00128,0.0034,0.00816,0.0182,0.0375,0.0713,0.1255,0.2063,0.3113,0.4388,0.5733,0.6896,0.7668,0.7937,0.7411,0.6659,0.5352,0.4155,0.2847,0.1893,0.1124,0.0632,0.0324,0.0159,0.00664,0.00286,0.00112,0.000395,0.000122,3.16e-05
"19.2",19.2,0.761,2.84e-13,2.34e-12,1.69e-11,1.1e-10,6.54e-10,3.78e-09,2.08e-08,1.04e-07,4.7e-07,4.7e-07,2.02e-06,7.75e-06,2.89e-05,9.49e-05,0.000302,0.000857,0.00234,0.00577,0.0133,0.0281,0.0549,0.0995,0.1683,0.2612,0.3789,0.5092,0.6302,0.7209,0.7677,0.7374,0.6817,0.5636,0.4502,0.3174,0.2171,0.1327,0.0767,0.0405,0.0205,0.00877,0.00389,0.00157,0.000569,0.000181,4.81e-05
"19.3",19.3,0.7362,1.26e-13,1.07e-12,7.96e-12,5.33e-11,3.25e-10,1.93e-09,1.1e-08,5.61e-08,2.62e-07,2.62e-07,1.16e-06,4.57e-06,1.75e-05,5.92e-05,0.000194,0.000566,0.00159,0.00404,0.00953,0.0208,0.0418,0.0779,0.1356,0.2165,0.3231,0.4467,0.5688,0.6694,0.7334,0.7248,0.6893,0.5863,0.4818,0.3494,0.246,0.1546,0.092,0.05,0.026,0.0115,0.00522,0.00217,0.000809,0.000265,7.24e-05
"19.4",19.4,0.7109,5.53e-14,4.82e-13,3.69e-12,2.54e-11,1.6e-10,9.77e-10,5.69e-09,3e-08,1.44e-07,1.44e-07,6.55e-07,2.66e-06,1.05e-05,3.65e-05,0.000123,0.000369,0.00107,0.00279,0.00677,0.0152,0.0314,0.0603,0.1079,0.1773,0.2721,0.3871,0.5071,0.614,0.6921,0.7036,0.6885,0.6025,0.5093,0.38,0.2752,0.178,0.109,0.0609,0.0325,0.0148,0.00693,0.00296,0.00114,0.000383,0.000108
"19.5",19.5,0.6852,2.39e-14,2.15e-13,1.69e-12,1.2e-11,7.74e-11,4.87e-10,2.92e-09,1.58e-08,7.83e-08,7.83e-08,3.66e-07,1.53e-06,6.21e-06,2.22e-05,7.69e-05,0.000238,0.000708,0.0019,0.00475,0.011,0.0234,0.046,0.0848,0.1434,0.2264,0.3314,0.4466,0.5563,0.645,0.6747,0.6792,0.6115,0.5318,0.4083,0.3042,0.2024,0.1275,0.0733,0.0403,0.0188,0.00908,0.00399,0.00158,0.000546,0.000158
"19.6",19.6,0.6591,1.02e-14,9.45e-14,7.66e-13,5.59e-12,3.71e-11,2.4e-10,1.48e-09,8.26e-09,4.2e-08,4.2e-08,2.02e-07,8.7e-07,3.63e-06,1.34e-05,4.76e-05,0.000151,0.000463,0.00128,0.00329,0.00783,0.0171,0.0347,0.0658,0.1145,0.1861,0.2801,0.3884,0.4978,0.5938,0.639,0.6618,0.613,0.5485,0.4332,0.332,0.2273,0.1473,0.0871,0.0493,0.0237,0.0117,0.00531,0.00216,0.00077,0.000229
"19.7",19.7,0.6329,4.32e-15,4.11e-14,3.43e-13,2.57e-12,1.76e-11,1.17e-10,7.43e-10,4.26e-09,2.23e-08,2.23e-08,1.1e-07,4.88e-07,2.1e-06,7.94e-06,2.91e-05,9.51e-05,3e-04,0.000852,0.00225,0.00551,0.0124,0.0259,0.0505,0.0903,0.151,0.2339,0.3337,0.4399,0.54,0.5978,0.637,0.607,0.5588,0.454,0.358,0.2521,0.1681,0.1023,0.0595,0.0294,0.015,0.00698,0.00292,0.00107,0.000328
"19.8",19.8,0.6065,1.8e-15,1.76e-14,1.51e-13,1.17e-12,8.21e-12,5.63e-11,3.67e-10,2.17e-09,1.17e-08,1.17e-08,5.94e-08,2.7e-07,1.19e-06,4.66e-06,1.75e-05,5.91e-05,0.000191,0.00056,0.00152,0.00383,0.00888,0.0191,0.0382,0.0704,0.1211,0.193,0.2832,0.3841,0.485,0.5524,0.6055,0.5936,0.5622,0.47,0.3812,0.2762,0.1894,0.1186,0.071,0.0361,0.019,0.00907,0.0039,0.00147,0.000464
"19.9",19.9,0.5802,7.43e-16,7.47e-15,6.6e-14,5.24e-13,3.79e-12,2.67e-11,1.8e-10,1.09e-09,6.03e-09,6.03e-09,3.16e-08,1.48e-07,6.73e-07,2.7e-06,1.05e-05,3.62e-05,0.000121,0.000363,0.00102,0.00263,0.00628,0.0139,0.0286,0.0542,0.0959,0.1572,0.2373,0.3312,0.4303,0.5042,0.5686,0.5735,0.5588,0.4805,0.401,0.2989,0.2109,0.1359,0.0837,0.0438,0.0237,0.0116,0.00515,0.002,0.000648
"20",20,0.5539,3.03e-16,3.13e-15,2.84e-14,2.32e-13,1.73e-12,1.25e-11,8.67e-11,5.41e-10,3.08e-09,3.08e-09,1.66e-08,8.01e-08,3.74e-07,1.54e-06,6.16e-06,2.19e-05,7.53e-05,0.000233,0.000671,0.00179,0.00438,0.01,0.0211,0.0412,0.075,0.1265,0.1965,0.2821,0.377,0.4545,0.5273,0.5472,0.5485,0.4853,0.4167,0.3195,0.232,0.1537,0.0974,0.0524,0.0291,0.0148,0.00672,0.00269,0.000895
"20.1",20.1,0.5279,1.22e-16,1.29e-15,1.21e-14,1.02e-13,7.78e-13,5.81e-12,4.13e-11,2.65e-10,1.56e-09,1.56e-09,8.63e-09,4.28e-08,2.06e-07,8.73e-07,3.58e-06,1.31e-05,4.64e-05,0.000148,0.000437,0.0012,0.00302,0.00707,0.0154,0.0309,0.0579,0.1005,0.1607,0.2373,0.3263,0.4047,0.4831,0.5157,0.5318,0.4841,0.4276,0.3373,0.252,0.1718,0.112,0.062,0.0355,0.0185,0.00865,0.00356,0.00122
"20.2",20.2,0.5021,4.83e-17,5.29e-16,5.09e-15,4.4e-14,3.46e-13,2.66e-12,1.95e-11,1.29e-10,7.75e-10,7.75e-10,4.43e-09,2.26e-08,1.12e-07,4.88e-07,2.06e-06,7.76e-06,2.82e-05,9.23e-05,0.000282,0.000793,0.00206,0.00495,0.0111,0.0229,0.0442,0.0789,0.1298,0.1972,0.279,0.3559,0.4371,0.4801,0.5093,0.477,0.4335,0.3518,0.2703,0.1896,0.1271,0.0725,0.0426,0.0228,0.011,0.00466,0.00164
"20.3",20.3,0.4766,1.9e-17,2.13e-16,2.11e-15,1.88e-14,1.52e-13,1.2e-12,9.05e-12,6.15e-11,3.82e-10,3.82e-10,2.24e-09,1.18e-08,5.99e-08,2.69e-07,1.17e-06,4.53e-06,1.69e-05,5.7e-05,0.000179,0.000519,0.00139,0.00343,0.00793,0.0168,0.0333,0.0612,0.1035,0.1618,0.2355,0.3092,0.3906,0.4414,0.4818,0.4642,0.434,0.3624,0.2865,0.2067,0.1426,0.0836,0.0506,0.0279,0.0138,0.00602,0.00218
"20.4",20.4,0.4516,7.34e-18,8.51e-17,8.66e-16,7.93e-15,6.61e-14,5.37e-13,4.16e-12,2.91e-11,1.86e-10,1.86e-10,1.12e-09,6.05e-09,3.17e-08,1.46e-07,6.54e-07,2.61e-06,1e-05,3.48e-05,0.000112,0.000335,0.000921,0.00234,0.00557,0.0122,0.0248,0.0469,0.0816,0.1312,0.1965,0.2653,0.3449,0.4009,0.4502,0.4462,0.4292,0.3687,0.2999,0.2226,0.158,0.0953,0.0594,0.0337,0.0172,0.00769,0.00287
"20.5",20.5,0.4271,2.81e-18,3.35e-17,3.51e-16,3.3e-15,2.83e-14,2.37e-13,1.89e-12,1.36e-11,8.91e-11,8.91e-11,5.54e-10,3.08e-09,1.66e-08,7.88e-08,3.62e-07,1.49e-06,5.88e-06,2.1e-05,6.97e-05,0.000214,0.000604,0.00158,0.00387,0.0087,0.0182,0.0355,0.0635,0.1051,0.1618,0.2249,0.3007,0.3596,0.4155,0.4237,0.4193,0.3705,0.31,0.2368,0.1729,0.1073,0.0687,0.0401,0.0211,0.0097,0.00372
"20.6",20.6,0.4032,1.06e-18,1.3e-17,1.4e-16,1.36e-15,1.2e-14,1.03e-13,8.46e-13,6.26e-12,4.23e-11,4.23e-11,2.7e-10,1.54e-09,8.56e-09,4.19e-08,1.98e-07,8.37e-07,3.4e-06,1.25e-05,4.27e-05,0.000135,0.000392,0.00106,0.00266,0.00614,0.0133,0.0265,0.0488,0.0831,0.1317,0.1882,0.259,0.3186,0.3787,0.3973,0.4045,0.3678,0.3166,0.2488,0.1869,0.1193,0.0786,0.0472,0.0255,0.0121,0.00477
